"Light" "Wind.Speed" "Air.Pressure" "Air.Temperature" "Water.temperature"
"2675" -0.018261 44.46 1013.7 24.3 24.9562
"2676" 0.021631 50.076 1016.8 25.1 25.3637
"2677" 0.033164 26.0136 1008.7 28.9 29.5044
"2678" 0.022848 27.5724 1017 25.2 26.3657
"2679" 0.026844 48.996 1018.3 23.6 25.0893
"2680" 1300.2 25.8768 1013 26.5 27.3355
"2681" 0.011953 33.588 1012.6 27.3 27.8292
"2682" 1196.2 27.0864 1007.8 27.5 28.4026
"2683" -0.010104 22.9896 1013.2 26.5 26.9905
"2684" -0.009321 10.5768 1010.4 26.4 27.1595
"2685" 0.032289 10.962 1006.3 28.3 29.8151
"2686" -0.002002 35.172 1011.5 25.9 28.2248
"2687" -0.013271 23.616 1012 24.8 25.3466
"2688" 0.018568 27.3672 1007.6 25 29.2171
"2689" 1887.85 21.9492 1012.8 26.7 27.2233
"2690" 1261.28 31.212 1014.9 25.6 25.9461
"2691" 0.030515 29.88 1009.4 28.5 29.1201
"2692" 17.5774 16.47 1008.6 28.9 29.363
"2693" 345.463 38.232 1012.8 24.7 25.4497
"2694" 1621.74 30.06 1010.1 28.5 29.1949
"2695" 0.021243 36.72 1002.7 27.6 29.0731
"2696" 0.006408 24.9876 1016.3 25.3 22.0712
"2697" 0.005029 34.668 1014.7 24.6 25.4633
"2698" -0.008557 29.664 1012.3 24.5 25.8799
"2699" 368.571 17.442 1010.8 25 26.9002
"2700" 566.461 26.1864 1004.9 26.3 28.8817
"2701" 464.192 31.716 1001.8 29.1 29.412
"2702" 0.015833 12.8988 1014 25 24.8301
"2703" 184.956 11.9376 1003.8 27.7 28.7965
"2704" -0.003764 23.4036 1008 27.9 29.2047
"2705" 0.049014 22.8924 1008.7 28.2 29.3543
"2706" 0.005254 17.9424 1007.5 27.6 28.6468
"2707" 867.923 33.264 1003.4 29.6 29.2823
"2708" 167.513 25.1568 1004.7 25.7 29.1858
"2709" 1073.98 26.9964 1012.5 26.6 26.293
"2710" 0.170288 5.796 1000.1 28.5 29.5406
"2711" 258.789 25.9272 1005.9 28.4 29.1354
"2712" -0.000607 17.5248 1012.8 24.4 25.1484
"2713" -0.013594 19.1196 1002.5 28.5 29.7895
"2714" 0.013582 23.6196 1008 25.7 28.7622
"2715" 1357.48 39.348 1012.6 25.9 26.592
"2716" 1376.92 33.912 1014.3 24.6 25.3538
"2717" 0.001685 35.532 1015.4 24.8 25.191
"2718" 1835.73 21.096 1011 26.1 26.7328
"2719" 1484.54 24.9516 1001.8 29.2 29.3195
"2720" 1245.3 31.068 1008.3 28.4 29.3247
"2721" 1187.04 26.8452 1012 25.1 25.9501
"2722" 1699.63 24.6276 1007.5 27.9 28.4945
"2723" 2179.66 11.9628 1007.4 28.9 29.7771
"2724" 0.010855 7.2072 1007.3 26.7 29.2685
"2725" 0.038354 29.844 1014.7 24.4 25.0404
"2726" 1.02403 10.1016 1003.9 28.8 29.0241
"2727" 2120.6 11.0952 1004.3 27.5 29.4553
"2728" 1974.57 39.024 1016.1 25.2 25.2575
"2729" 0.042907 26.5608 1010.8 26.2 28.9431
"2730" 0.020096 11.2428 1009.5 28.5 28.361
"2731" 0.014218 36.144 1015.8 23.2 25.0504
"2732" -0.016447 26.1612 1010.4 27.6 28.4412
"2733" 898.331 39.96 1015.3 24.8 24.8721
"2734" 0.022262 26.0208 1012.8 27 27.6068
"2735" 0.019339 23.9868 1004.4 27.9 29.1191
"2736" 1618.32 33.912 1003.1 25 29.5054
"2737" 1450.55 16.056 1013.8 26 27.3215
"2738" 1207.3 0.3672 1015 22 26.132
"2739" 0.514745 14.8356 1002.8 29.6 29.3133
"2740" 1874.89 44.892 1019.5 25 25.696
"2741" 0.026387 33.048 1010.1 28.1 28.942
"2742" 0.02076 3.888 1008.1 28 28.4039
"2743" 0.036986 22.3596 1009 26.9 29.2441
"2744" 0.023396 0.396 1014.5 22.4 26.3368
"2745" 2150.7 14.6844 1007.4 28.3 28.32
"2746" -0.010685 37.296 1002.8 27.2 29.221
"2747" -0.024196 8.8776 1011.5 24.3 25.2006
"2748" 0.021916 13.104 1009.1 29.6 29.074
"2749" 0.00062 23.4756 1014.4 25.2 25.2068
"2750" -0.020785 43.236 1017 24.6 25.4599
"2751" 1896.91 22.2804 1003 30 29.7704
"2752" 1699.67 11.772 1002.7 29.6 29.2635
"2753" 16.7431 0.4644 1011.8 25.3 25.5255
"2754" 523.43 15.768 1003.6 28.9 28.851
"2755" 1387.19 42.84 1017.2 25.4 25.5182
"2756" 0.039883 21.1716 1009.4 28.4 29.3088
"2757" 687.177 29.952 1014.3 24.8 25.9854
"2758" 0.025591 23.6484 1011 24 25.143
"2759" -0.030439 21.4596 1011.1 24.4 25.1605
"2760" -0.011632 16.7076 1012.6 26.1 26.8447
"2761" 0.06065 16.8336 1009.6 28.1 29.552
"2762" -0.005624 45.936 1008.7 28 28.4839
"2763" 57.0572 7.83 1003.9 27.7 28.8064
"2764" 1184.99 15.5376 1008 28.2 29.1386
"2765" -0.03007 17.964 1013.4 24.6 24.8755
"2766" 0.028566 24.5052 1003.3 29.2 29.6326
"2767" 0.08165 14.4144 1005.7 28.9 29.29
"2768" 2109.63 33.12 1013.7 26.1 26.7028
"2769" 149.346 31.356 1012.3 25.8 26.7975
"2770" 0.015099 10.4652 1002.8 28.3 29.3046
"2771" 0.005477 18.018 1002.8 29.1 29.3007
"2772" 0.14758 0.3384 1013.3 22 26.4526
"2773" 357.982 15.7356 1001 27.4 29.0156
"2774" 388.969 32.472 1008.6 25.6 29.377
"2775" 0.037829 9.5112 1005.5 29.1 29.1932
"2776" 0.028771 18.9828 1007.3 26.9 28.7344
"2777" 0.00034 42.876 1019 24.9 25.2901
"2778" 0.020552 7.0344 1006.6 27.5 28.3469
"2779" 132.493 38.88 1013.8 24.3 25.2105
"2780" 1355.56 34.272 1004.9 27.5 29.3889
"2781" 2184.57 19.2852 1010.3 27.5 27.6881
"2782" 0.058745 17.9604 1007.4 26.1 28.5592
"2783" 379.582 8.4528 1001.4 29.8 29.6176
"2784" 548.035 35.388 1002 29.1 29.4254
"2785" 0.035319 8.2152 1012.7 27.7 27.7256
"2786" 2094.41 11.1564 1007.2 29 29.7933
"2787" 0.034146 43.056 1002.3 29 28.8878
"2788" 1007.74 32.904 1000.4 27.4 29.3192
"2789" -0.003055 28.4328 1015.1 24.3 24.9479
"2790" 0.007548 33.984 1011.4 25.4 26.714
"2791" 200.618 21.456 1008.8 26.7 27.9855
"2792" 1667.03 12.8376 1009.9 28.7 28.9917
"2793" 1919.92 30.708 1014.2 24.9 25.4846
"2794" 321.637 5.7456 1010.3 26.1 27.0376
"2795" 1018.65 25.6788 1010.2 26.5 28.1341
"2796" 161.558 12.618 1000.4 26.7 29.1834
"2797" 1902.28 6.6672 1009.5 28.6 29.2492
"2798" 0.02479 21.5568 1007.5 27 28.7239
"2799" -0.01371 43.74 1014.5 25.1 25.2886
"2800" 2.83259 34.92 1013.6 24.5 25.4515
"2801" 1956.29 28.5696 1014.1 26.2 27.2816
"2802" 61.5079 42.552 1003 27.8 28.9554
"2803" 2184.61 17.4348 1003.7 29.1 28.9839
"2804" 387.942 42.084 1008.4 28.7 28.4191
"2805" 2053.48 24.8796 1013.4 25.2 25.9178
"2806" -0.031243 36.648 1014.5 24.3 25.0701
"2807" 1419.47 18.1332 1011.2 25.8 26.6201
"2808" 0.042159 43.416 1008.9 27.9 28.3751
"2809" -0.021723 43.308 1014.4 24.5 25.1931
"2810" 0.058746 6.3972 1006 28.4 29.0045
"2811" 1526.6 10.7352 1009.6 29.5 29.2402
"2812" 1781.34 25.7904 1016.4 25 25.1995
"2813" -0.022343 29.088 1014.3 26.2 26.7357
"2814" 1068.44 25.5744 1002.4 28.7 29.0812
"2815" 1561.73 16.1424 1005.9 28.1 29.3886
"2816" 1955.53 33.732 1012.6 24.7 25.1213
"2817" 2095.78 25.9128 1014.4 25.2 25.9246
"2818" 1568.83 19.3788 1011.4 28.4 29.4151
"2819" -0.044066 0.3528 1013.7 25.4 25.4932
"2820" 90.2541 15.9984 1006.7 29.5 29.0395
"2821" 52.5324 30.168 1014.5 25.1 25.9092
"2822" -0.007181 32.58 1013 26 27.0323
"2823" 90.0122 27.522 1008.1 26.8 29.346
"2824" 0.043242 8.0568 1001.2 28.4 28.9153
"2825" 2088.42 35.352 1011.5 27.1 27.6754
"2826" -0.015223 25.6176 1013.7 24.5 22.1007
"2827" -0.016999 9.936 1011.5 25.3 27.0747
"2828" 0.025997 29.808 1001.3 28.3 29.5135
"2829" 2116.67 3.4956 1006.2 29.4 29.3369
"2830" 0.033918 6.966 1004.1 27.9 29.1352
"2831" 2008.04 0.1404 1010 28.5 29.5971
"2832" -0.004752 27.5976 1009.3 26.8 28.0235
"2833" 1268.14 31.752 1010.2 25.8 26.5127
"2834" -0.021832 24.5268 1008.7 27.3 28.768
"2835" 0.00855 19.926 1008.7 27.5 28.5791
"2836" -0.035185 31.536 1008.8 26.6 28.9564
"2837" 1450.57 47.664 1019.8 24.9 25.4819
"2838" 47.7443 14.6088 1013.4 24.5 25.2592
"2839" 0.026393 20.862 1012.3 27.6 27.7381
"2840" -0.004942 12.6504 1007.7 29.3 29.0793
"2841" 0.007923 39.924 1008.3 27.7 28.9218
"2842" 1537.5 33.012 1014.4 24.5 25.4621
"2843" 1187.69 7.992 1004.8 28.7 29.8083
"2844" -0.016809 25.4916 1010.2 27.4 28.6001
"2845" 114.193 36.036 1012.5 24.6 25.2589
"2846" 42.2006 7.1316 1011.1 25.7 27.3145
"2847" 1230.46 26.8272 1012.2 26.6 26.3323
"2848" 0.022644 8.3988 1004.6 28.7 28.8574
"2849" 91.9901 4.608 1011.3 25.8 27.2952
"2850" 0.009584 38.664 1012.6 24.3 26.613
"2851" 475.016 18.5004 1004.7 28.6 29.4841
"2852" 1441.58 31.176 1010.6 26.1 26.6585
"2853" 1866.87 29.844 1007.8 28.9 29.3987
"2854" -0.009613 16.83 1003.8 29.4 29.3004
"2855" 1662.35 12.6648 1007 29.6 29.3086
"2856" 2104.29 31.032 1013.6 26 26.6704
"2857" 2182.05 12.0744 1010.8 26 26.4777
"2858" 0.014316 30.096 1014.9 26.3 27.3648
"2859" 258.043 13.932 1006 28.2 28.6654
"2860" 103.306 13.2948 1007.7 28.1 27.9764
"2861" 1691.21 26.0928 1005.2 27 29.3883
"2862" 0.078411 6.5412 1005.3 28.9 29.6233
"2863" 0.014946 47.844 1009.4 26.2 28.5054
"2864" 0.809352 27.2664 1011.2 25.8 26.4297
"2865" 2176.64 14.0184 1008.6 29.7 29.8903
"2866" 2137.79 25.578 1004.1 29.9 29.8195
"2867" -0.02009 36.252 1013.8 26 27.342
"2868" 1.9e-05 45.396 1013.9 24.9 25.2334
"2869" -0.012982 36.072 1016.5 25.2 25.1603
"2870" 1936.19 37.512 1010.8 28.4 28.56
"2871" 53.8002 52.02 1014.8 23.6 25.1497
"2872" 0.023897 11.6604 1010.2 28.6 29.5178
"2873" -0.032913 11.1276 1009.8 28.5 29.3561
"2874" 1288.43 25.3944 1001.2 29.4 29.2931
"2875" 2068.69 37.368 1003.7 29.6 29.7049
"2876" 1417.04 13.302 1005.2 28.8 28.4405
"2877" -0.023311 8.2764 1010.1 28.6 29.0764
"2878" 1489.49 43.272 999.1 29.3 29.054
"2879" 954.976 34.308 1010.2 27.3 27.4279
"2880" 1690.06 9.324 1007.5 29 29.2307
"2881" 12.2229 28.1664 1007.2 27.9 29.1883
"2882" 1916.8 22.806 1012.6 25.8 26.6975
"2883" 1701.7 34.308 1011.8 27.3 27.6838
"2884" 2044.03 16.7184 1010.8 26 26.6852
"2885" 0.015307 12.996 1008.6 25.4 26.9429
"2886" 102.591 17.8128 1002.1 27.1 28.9384
"2887" 2101.93 30.744 1009.5 28.7 29.525
"2888" 1815.99 13.2336 1005.1 29.6 29.3243
"2889" 0.015208 20.0844 1010.8 27.5 28.0417
"2890" -0.004085 29.664 1013.7 24.9 25.5722
"2891" 0.01953 35.208 1012.8 26 26.6267
"2892" -0.018757 32.688 1015 25.8 25.4881
"2893" 0.012886 10.08 1011.6 24.7 25.7839
"2894" 0.004128 29.592 1008.8 27 28.6158
"2895" 1117.02 34.992 1005 27.6 29.5583
"2896" 0.014114 7.2468 1008.2 26.2 28.5413
"2897" 0.17591 25.8156 1013.4 26 26.2423
"2898" 81.0683 16.8408 1006 28.7 29.8302
"2899" 1967.93 44.172 999.9 29.4 29.2979
"2900" 0.013146 32.4 1011.6 26.4 27.6423
"2901" 1455.9 30.528 1015.5 26.3 26.5947
"2902" 55.9981 28.6632 1014.8 25.5 26.2395
"2903" 0.01232 13.0248 1013.6 26.4 26.9852
"2904" 489.157 13.5072 1006.5 28.5 28.5347
"2905" 327.54 10.1628 1008.4 28.2 29.1966
"2906" 2041.58 12.8844 1007.2 27.9 29.624
"2907" 284.322 36.432 1007 28.7 28.9701
"2908" 640.958 25.2396 1004.5 29.9 29.8323
"2909" 999.944 29.196 1010 26.3 29.4722
"2910" 263.067 34.02 1011.2 26.6 28.1994
"2911" 1493.45 30.816 1013 24.9 25.49
"2912" 1060.18 33.552 1013 26.4 26.7903
"2913" -0.003775 13.2012 1005.6 28.3 28.824
"2914" 0.005719 13.0608 1011.8 26.3 27.0175
"2915" 5.37103 32.688 1013.1 24.8 25.2668
"2916" 1125.02 38.664 1014.8 24.8 24.9556
"2917" 1120.38 42.156 998.8 29.3 28.9952
"2918" 0.023862 33.66 1015.1 24.8 25.1899
"2919" 105.415 26.3376 1007.7 27.7 28.489
"2920" 1619.07 23.7708 1008.9 28.3 29.6332
"2921" 0.021696 38.376 1008.8 26.5 28.3236
"2922" 1080.8 17.118 1001.1 30 29.7281
"2923" 439.91 13.5504 1001.8 30 29.4138
"2924" 794.193 37.44 1014.3 25.1 25.4264
"2925" -0.23771 0.3672 1016.5 22.1 26.5115
"2926" 2217.28 23.8104 1003.1 29.6 29.1798
"2927" 2110.35 22.7664 1012.6 26.7 27.1837
"2928" -0.031272 28.908 1012.3 24.6 25.7995
"2929" 641.484 31.212 1011.2 26.4 26.6726
"2930" 0.456035 19.7784 1001.9 29.9 29.5529
"2931" 136.388 24.7176 1007.9 28.2 29.4117
"2932" 58.3238 12.276 1005.8 29.1 29.2438
"2933" 27.4586 23.9688 1012.4 27 27.4934
"2934" 1550.85 34.2 1010.2 25.9 26.4487
"2935" 839.452 18.8136 1004.1 27.8 29.4653
"2936" 0.019172 21.33 1003.5 29.6 28.8925
"2937" 0.001395 20.8296 1015.5 22.1 25.1132
"2938" 1450.44 8.8308 1006.9 28.7 28.8189
"2939" 473.302 34.02 997.4 29.5 29.041
"2940" 0.031468 30.42 1004.1 29.3 28.9011
"2941" 10.6576 36.864 998.9 29.6 29.0395
"2942" 558.191 40.608 1008.4 28.5 28.935
"2943" -0.022638 8.2476 1006.7 30 29.7221
"2944" 62.358 37.764 1014.4 25.3 25.5085
"2945" 619.808 28.746 1012.1 23.4 25.172
"2946" 1434.29 36.108 1004.5 29.6 29.9726
"2947" 0.005702 31.104 1014.9 26.3 27.3948
"2948" 0.025175 26.8524 1014.5 25 25.3599
"2949" 244.851 36.756 1014.1 24.7 25.5174
"2950" 0.033303 18.7092 1001.8 28.5 29.7064
"2951" 634.9 43.848 1007.9 28.1 28.943
"2952" 232.367 23.994 999.3 25.8 29.3938
"2953" 1105.72 12.1356 1005.6 28.2 29.4138
"2954" -0.004928 23.148 1009.5 26.7 28.1977
"2955" -0.009665 35.568 1011.9 27.6 28.3287
"2956" 0.018265 17.964 1010.4 28.8 29.114
"2957" 2167.97 26.0676 1005.6 26.4 28.5452
"2958" 0.03204 9.5328 1009.2 29 28.8915
"2959" 75.919 16.8336 1002.8 27.5 29.4771
"2960" -0.010337 29.952 1014 25.7 26.4802
"2961" -0.011167 25.1856 1011.9 25.8 27.5022
"2962" -0.009056 30.708 1015.2 24.6 25.4361
"2963" 318.974 42.948 1016.6 24.5 25.2401
"2964" 0.02477 11.5596 1008.7 29.3 29.7126
"2965" 476.85 11.5056 1001 30.1 29.6166
"2966" 1.2448 39.204 1015.5 23.6 25.413
"2967" -0.010092 25.1928 1012.1 25.7 26.568
"2968" 1372.8 16.4124 1009.3 29.5 29.914
"2969" 0.010425 18.6948 1013.5 25.8 26.8423
"2970" -0.029585 35.856 1003 27.7 29.0771
"2971" 0.013521 20.7252 1011.9 25.6 26.816
"2972" 0.021722 7.9452 1011.3 26.2 26.9502
"2973" 821.096 37.116 1013.3 26.1 27.2036
"2974" 0.007727 7.8084 1006.2 29.9 29.7619
"2975" 1221.93 36.54 1012.6 25.8 26.6099
"2976" 1676.51 33.3 1011.1 24.9 28.6019
"2977" -0.006739 48.492 1017.2 25.3 25.4121
"2978" -0.029066 34.164 1011.4 25.5 26.4549
"2979" 759.046 28.6704 1011.8 26.8 28.2903
"2980" 0.012453 25.578 1005.1 28 29.3992
"2981" -0.00024 20.5236 1008.8 27.5 28.5812
"2982" -0.003218 36.54 1014.7 26.7 27.1555
"2983" 2064.92 30.492 1010 27.4 29.2766
"2984" 2096.17 28.3752 1012 27.4 27.6331
"2985" -0.017363 14.7168 1003 28.4 29.2295
"2986" 953.688 33.876 1013.3 25.7 25.7702
"2987" 0.010685 22.6296 1012 26.4 27.3113
"2988" 0.025321 40.284 1006.9 27.2 28.8526
"2989" 0.042502 36.684 1012.4 24.4 24.9039
"2990" 346.687 23.5044 1003 28.2 29.165
"2991" 228.19 14.7384 1002 26.4 29.3883
"2992" 0.019579 31.644 1008.7 26.6 28.5853
"2993" 0.019169 20.2212 1012.4 27.6 27.8429
"2994" 1383.85 39.24 1009.5 27.7 29.2558
"2995" 0.00305 19.1448 1002.8 28.6 29.3521
"2996" -0.03821 21.2832 1007.3 28.5 29.2353
"2997" 1.05026 0.396 1016.3 22 26.2116
"2998" 757.824 17.9388 1010.6 25.7 26.6344
"2999" 639.942 40.248 1014.5 25.2 25.4137
"3000" 1969.47 20.6964 1011.1 26.3 27.2292
"3001" 59.1617 29.376 1015.9 24.3 24.9409
"3002" 0.050132 38.844 1005.9 29 29.4655
"3003" 1742.42 30.42 1011.1 25.9 28.6353
"3004" 341.661 21.204 1009.3 26.6 27.9521
"3005" -0.029469 30.42 1013.7 25 25.5862
"3006" 0.005061 27.4536 1014.2 26.8 27.0536
"3007" -0.00706 16.308 1001.8 28.4 29.3121
"3008" 240.971 38.772 1014.7 25 25.6013
"3009" 0.012747 35.856 1013.8 26.4 26.9922
"3010" -0.031714 22.7952 1014.4 24.6 22.0197
"3011" 714.383 46.836 1007 28.4 29.0502
"3012" 126.56 33.984 1012.6 26.6 26.9889
"3013" 1299.34 6.9516 1007.2 27.7 29.7484
"3014" 2158.55 13.0212 1002.3 25.6 29.5893
"3015" 1147.02 18.2196 1005.7 28.4 29.0097
"3016" 853.243 17.586 1011.2 25.8 26.6121
"3017" 2105.88 20.0088 1009.8 28.6 29.6145
"3018" 56.5497 12.744 1003.7 28.7 28.8488
"3019" 1.30796 8.5176 1007.1 29.1 29.0393
"3020" 472.969 24.7464 1014.5 26.1 26.8083
"3021" 2137.92 12.6072 1004.4 29.3 29.4044
"3022" 62.3398 38.7 1015 24.4 24.7646
"3023" 1368.27 38.412 1013.3 24.8 25.4379
"3024" 640.789 25.092 1004.3 27.1 29.2807
"3025" 1879.02 19.2132 1007.2 29.3 29.7381
"3026" 823.083 21.5388 1006.2 28.3 29.0351
"3027" 0.908498 0.5076 1014.7 22.2 26.2503
"3028" 0.032719 22.59 1002.8 27.7 29.6742
"3029" 1278.42 17.4744 1006 28 28.8414
"3030" 0.141145 31.788 1000.8 29.6 29.7021
"3031" 1043.53 37.512 1014.8 24.8 24.9647
"3032" 1725.36 6.7284 1006.5 29.6 28.9661
"3033" 0.027199 11.916 1008.9 29.8 29.8666
"3034" 0.019625 8.9208 1004.2 25.4 29.4072
"3035" 1680.83 26.1576 1013.2 25.9 26.7995
"3036" 1809.88 26.3088 1016.3 25.5 25.7876
"3037" 0.026965 28.872 1003.5 29.3 29.1933
"3038" 0.009261 14.7132 1007.2 28 28.4337
"3039" 251.854 16.9704 1006.5 28.8 29.2154
"3040" 0.044883 27.6696 1007.6 27.6 29.1573
"3041" 2011.13 12.726 1005.1 28.7 29.0339
"3042" 398.756 38.952 1016.5 24 25.4332
"3043" 2067.18 26.9676 1013.7 26.1 27.2551
"3044" 0.041762 10.7964 1012.8 24.9 25.7859
"3045" 0.021029 13.1112 1014.3 26.2 27.2905
"3046" -0.06804 35.712 1014.9 24.7 25.4383
"3047" 1070.51 29.268 1014.7 24.7 26.0103
"3048" 0.001202 18.5328 999.6 28.2 28.95
"3049" 675.941 26.4312 1001.4 29.4 29.2903
"3050" 1883.51 34.524 1013.4 24.5 25.4916
"3051" 0.004861 38.016 1008.8 28.3 28.7497
"3052" 717.309 40.104 1016.7 24.9 25.2341
"3053" 0.220398 16.092 1009.8 26.1 26.6534
"3054" 0.042309 9.8352 1006.9 27.9 29.6739
"3055" 2014.49 18.2232 1010.9 26 26.6978
"3056" 0.029632 15.3972 1013 25 25.3309
"3057" -0.014476 43.56 1014.9 25.1 25.5108
"3058" 0.006387 11.808 1009.4 28.1 29.5547
"3059" 393.357 27.558 1004.7 29.2 29.9381
"3060" 0.007126 38.448 1007.7 27.1 28.9284
"3061" 0.040226 30.564 1015 26.2 27.0783
"3062" 293.879 44.028 1019 24.6 25.2475
"3063" 1468.96 25.1784 1013.3 25.9 27.3462
"3064" 352.266 46.98 1015 23.5 25.5088
"3065" 0.026002 41.904 1015.8 25 25.0882
"3066" 2205.57 28.8 1008.4 27.3 28.4388
"3067" 2150.01 38.232 1011.3 27.6 28.3039
"3068" 0.039478 8.3376 1008.3 28.6 29.1028
"3069" -0.031147 17.7876 1008.6 27 28.7026
"3070" 0.056005 12.1968 1008.8 29.8 28.9763
"3071" -0.004571 36.288 1013.4 26.1 26.6141
"3072" -0.017089 11.8152 1009.8 28.5 29.6086
"3073" -0.045986 42.408 1019.1 24.9 25.3077
"3074" 2216.47 22.4388 1012 26.8 27.1214
"3075" 0.012456 10.1592 1011.5 25.9 26.7745
"3076" 1034.84 17.928 1004.6 28.4 29.4994
"3077" -0.01353 29.88 1013.8 26.2 26.9591
"3078" -0.004373 8.6472 1006.2 29 28.857
"3079" 0.023998 25.4772 1001.4 27 29.6523
"3080" 0.446725 16.9416 1005.9 27.4 28.8077
"3081" 0.008446 38.844 1014.7 25.2 25.4566
"3082" 0.01557 5.0832 1007.7 28.1 28.8401
"3083" 1309.54 31.5 1004.3 27.9 29.6999
"3084" 250.739 46.368 1014.9 24.9 25.3734
"3085" -0.158077 0.3672 1012.8 22.2 26.5461
"3086" 925.283 14.8356 1006.7 29.4 29.5966
"3087" -0.027168 15.6276 1011.1 24.5 25.0489
"3088" -1.06272 0.4212 1017.4 22.4 26.3544
"3089" 0.015298 10.9692 1006.3 28.8 29.1712
"3090" 0.025662 23.9724 1013.8 26.4 27.3384
"3091" 627.723 24.102 1008.1 27.4 27.8646
"3092" 85.0298 33.984 1013.7 24.5 25.0585
"3093" 0.003458 35.568 1003.8 29.3 28.8992
"3094" 151.089 7.506 1007.4 29.1 29.0204
"3095" 1502.95 33.228 1014.5 25.5 25.8648
"3096" -0.011681 14.85 1012.8 26.3 27.3293
"3097" 45.2041 17.7444 1014.8 25.3 25.6726
"3098" 0.005893 3.564 1007 29.7 29.6462
"3099" 0.017499 5.6088 1008.3 29.7 29.2378
"3100" 2165.57 19.08 1011.5 26 26.5717
"3101" 0.041619 6.0804 1006.3 30 29.1099
"3102" 0.007129 28.3536 1010.1 27 27.911
"3103" 0.519495 0.4788 1014.9 22.1 26.1474
"3104" 0.024354 28.0296 1002.2 29.9 29.6424
"3105" 1445.52 37.116 1011.5 24.5 25.1716
"3106" 123.057 27.8784 1009 25.2 27.952
"3107" 446.277 23.8716 1013.6 25.2 25.2442
"3108" 397.368 25.9524 1002.8 29.8 29.6305
"3109" 21.0439 13.6692 1013.6 25.4 25.1064
"3110" 0.017011 4.2588 1008.2 28.1 28.9664
"3111" 0.011627 14.382 1008.6 28.6 28.3105
"3112" 957.646 21.1428 1006.3 28.9 29.3123
"3113" 9.58296 32.04 1002.7 27.8 28.9757
"3114" 0.021113 21.9456 1007 28.3 29.2374
"3115" 2073.08 9.468 1006.6 27.8 29.0144
"3116" -0.00764 29.628 1014 26.1 27.0129
"3117" 1865.81 20.3688 1002.8 26.3 29.7405
"3118" 0.000502 43.308 1016.4 25 25.3131
"3119" 1338.69 11.6028 1008.4 29.2 29.506
"3120" -0.00684 30.672 1013.6 24.5 24.8823
"3121" 0.007195 14.2488 1013.8 26.6 27.4043
"3122" 25.9121 24.9588 1012.6 26.2 25.9579
"3123" 0.048714 26.2836 1007.3 27.1 28.4701
"3124" -0.058857 13.5036 1012.2 25.8 27.2112
"3125" 161.608 16.6212 1008.8 27.3 28.1694
"3126" 0.012384 29.952 1016.6 25.4 26.317
"3127" 1633.79 24.0372 1014.5 25.3 25.9719
"3128" 0.029972 25.0956 1005.5 29.5 29.0433
"3129" -0.001161 10.5156 1008.9 28.3 29.3551
"3130" 614.773 36.648 1014 25.3 25.588
"3131" 0.003365 15.1308 1004.9 26.2 29.3619
"3132" -0.015206 13.7772 1004.3 27.4 28.8205
"3133" 306.932 25.3044 1015.3 24.8 24.9785
"3134" 0.009379 36.18 1006.8 28.3 28.9344
"3135" -0.005416 15.48 1008 28.5 28.2986
"3136" -0.003385 10.9332 1008.7 29.1 29.1091
"3137" 0.020957 15.6744 1009.3 28.6 29.2512
"3138" 2098.49 9.5364 1005.2 28.8 28.8073
"3139" 0.020855 20.2428 1003.7 28.1 29.5096
"3140" 0.017256 11.8836 1007.4 27.1 28.3981
"3141" 0.021387 32.184 1005.6 28.9 29.2936
"3142" -0.017791 22.0464 1011.5 27.6 27.6313
"3143" -0.004067 21.654 1014 26.3 27.3808
"3144" 0.026171 4.5252 1004.9 29.9 29.3188
"3145" -0.021939 6.2028 1010.2 24.5 25.0676
"3146" -0.049871 7.7976 1011.8 24.6 25.2014
"3147" 0.012649 5.184 1005.9 28.1 28.4838
"3148" 1070.27 19.1808 1012.3 26.2 27.4728
"3149" 0.016589 26.1792 1002.6 28.9 29.4104
"3150" 2058.66 20.0772 1008.9 28.6 29.4716
"3151" 1361.58 41.4 1013.6 25.1 25.1216
"3152" 0.039914 16.1676 1002.5 28.4 29.4697
"3153" 0.014981 31.284 1013.4 24.8 25.4453
"3154" 2096.25 13.9428 1009.7 28.4 29.5529
"3155" 2046.83 27.4788 1011.9 27 27.0172
"3156" 0.032702 14.994 1009.6 25.9 26.8838
"3157" 0.018972 26.9676 1010.1 28.6 29.2734
"3158" 1821.46 38.34 1012 24.8 25.3261
"3159" 434.248 39.744 1008.7 27.3 28.8512
"3160" 2239.88 32.076 1015.3 26.6 26.4049
"3161" 82.9027 31.68 1005.1 25.1 29.2761
"3162" 1901.2 22.3668 1006.9 28.5 29.2611
"3163" 1135.06 27.2844 1008.8 27.3 27.4551
"3164" 571.641 44.892 1019.2 24.7 25.2728
"3165" 2195.01 20.2248 1003 27.9 28.9756
"3166" -0.014021 19.7424 1014.7 25.7 25.5289
"3167" -0.990433 0.3564 1014.7 22.2 26.4335
"3168" 0.016766 15.1452 1008.5 28.2 29.4789
"3169" 2071.98 18.1944 1007.3 28.2 28.6295
"3170" 1970.22 31.14 1009.4 28.9 29.5204
"3171" 1325.37 23.4756 1008.7 28.3 29.2583
"3172" -0.005471 3.5784 1010.8 25.7 26.7557
"3173" 0.001606 23.292 1011.3 27.3 27.8908
"3174" 214.023 40.968 1014.2 24.7 25.4414
"3175" -0.027496 21.4164 1014.2 27.2 27.5422
"3176" -0.171181 0.504 1015.3 22.4 26.3555
